0118_2018_122,11:41,71,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:42,68,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:43,69,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:44,69,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:45,71,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:46,70,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:47,67,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:48,65,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:49,64,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:50,66,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:51,66,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:52,68,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:53,66,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:54,69,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:55,66,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:56,63,36,cafe,Mimi's Cafe,eating
0118_2018_122,11:57,67,0,cafe,Mimi's Cafe,eating
0118_2018_122,11:58,64,20,cafe,Mimi's Cafe,eating
0121_2018_177,15:59,60,7,food,Shabuya Los Angeles,eating
0121_2018_177,16:00,66,5,food,Shabuya Los Angeles,eating
0121_2018_177,16:01,69,18,food,Shabuya Los Angeles,eating
0121_2018_177,16:02,63,27,food,Shabuya Los Angeles,eating
0121_2018_177,16:03,64,21,food,Shabuya Los Angeles,eating
0121_2018_177,16:04,64,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:05,66,8,food,Shabuya Los Angeles,eating
0121_2018_177,16:06,68,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:07,67,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:08,64,7,food,Shabuya Los Angeles,eating
0121_2018_177,16:09,67,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:10,69,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:11,67,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:12,67,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:13,66,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:14,66,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:15,68,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:16,69,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:17,68,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:18,67,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:19,67,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:20,69,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:21,70,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:22,68,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:23,68,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:24,70,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:25,71,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:26,70,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:27,67,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:28,68,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:29,70,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:30,72,10,food,Shabuya Los Angeles,eating
0121_2018_177,16:31,70,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:32,70,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:33,67,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:34,66,33,food,Shabuya Los Angeles,eating
0121_2018_177,16:35,67,8,food,Shabuya Los Angeles,eating
0121_2018_177,16:36,77,7,food,Shabuya Los Angeles,eating
0121_2018_177,16:37,75,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:38,70,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:39,70,8,food,Shabuya Los Angeles,eating
0121_2018_177,16:40,72,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:41,70,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:42,71,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:43,70,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:44,68,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:45,71,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:46,70,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:47,67,0,food,Shabuya Los Angeles,eating
0121_2018_177,16:48,64,0,food,Shabuya Los Angeles,eating
